,Unnamed: 0,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
218,218,11 Andrew Street," 355,000 ", 09 Dec 2017,1," 268,000 ", Oct 2012, ,, 544 ,,3,1,3,Newcomb
219,219,7/14-16 Lindsay Street," 192,000 ", Dec 2017,0," 116,000 ", Mar 2005, ,, 64 ,,0,0,0,Newcomb
220,220,1/30 Breadalbane Street," 321,150 ", Dec 2017,0, ,, 295 , May 2020, 282 ,,3,1,1,Newcomb
221,221,24 Watsons Road," 445,000 ", 06 Dec 2017,1," 310,000 ", Nov 2011, ,, 593  ,109.0,3,1,1,Newcomb
222,222,4/2-4 Morpeth Street," 215,000 ", Nov 2017,0, ,, 210 , Feb 2017, 64 ,,0,0,0,Newcomb
223,223,26 Ivy Street," 357,178 ", Nov 2017,0," 246,000 ", Sep 2011, ,, 351 ,,3,1,2,Newcomb
224,224,4 Carol Court," 457,500 ", Nov 2017,0," 220,000 ", Jun 2008, ,, 845  ,110.0,3,1,1,Newcomb
225,225,2/55 Anthony Street," 335,000 ", Nov 2017,0," 280,000 ", Jan 2014, ,, 320 ,,0,0,0,Newcomb
226,226,37 Mercury Crescent," 341,000 ", Nov 2017,0," 235,000 ", Jul 2014, ,, 534  ,106.0,3,1,2,Newcomb
227,227,11 Morpeth Street," 422,000 ", Nov 2017,0," 329,000 ", May 2014, ,, 394 ,,3,2,2,Newcomb
228,228,4 Murray Street," 354,000 ", Nov 2017,0, ,, ,, 351 ,,2,1,1,Newcomb
229,229,34 Miller Street," 380,000 ", Nov 2017,0," 275,000 ", Apr 2012, ,, 430  ,99.0,3,1,2,Newcomb
230,230,36 Wilson Road," 426,000 ", Nov 2017,0, ,, ,, ,,0,0,0,Newcomb
231,231,36 Wilsons Road," 426,000 ", 11 Nov 2017,1," 82,800 ", Nov 1998, ,, 664 ,,3,1,1,Newcomb
232,232,5 Neptune Avenue," 385,000 ", Nov 2017,0," 73,000 ", Nov 2000, ,, 534 ,,3,1,2,Newcomb
233,233,42 Wilton Avenue," 440,000 ", 11 Nov 2017,1," 180,000 ", Feb 2008, ,, 655  ,94.0,2,1,0,Newcomb
234,234,2 Watsons Road," 530,000 ", Nov 2017,0," 222,500 ", Feb 2000, ,, 645 ,,5,2,2,Newcomb
235,235,40 Wilton Avenue," 425,000 ", Nov 2017,0," 116,500 ", Jun 2001, ,, 655 ,,3,1,0,Newcomb
236,236,23 Boundary Road," 540,000 ", 28 Oct 2017,1," 240,000 ", Sep 2007, ,, 736 ,,4,2,2,Newcomb
237,237,6 Johnston Avenue," 385,000 ", 28 Oct 2017,1," 188,500 ", Dec 2008, ,, 606 ,,3,1,1,Newcomb
238,238,2/56 Pitman Street," 330,000 ", Oct 2017,0, ,, 345 , Sep 2016, 278 ,,0,0,0,Newcomb
239,239,127 Helms Street," 467,000 ", 21 Oct 2017,1, ,, 400 , Dec 2017, 679 ,,3,2,5,Newcomb
240,240,23 Lucas Street," 396,000 ", 21 Oct 2017,1," 179,000 ", Apr 2007, ,, 542 ,,3,1,1,Newcomb
241,241,32 Dorward Avenue," 455,000 ", Oct 2017,0," 271,000 ", Jan 2012, ,, 566  ,116.0,3,1,1,Newcomb
242,242,3/57-59 Wilsons Road," 283,000 ", Oct 2017,0," 250,000 ", Mar 2013, ,, 134 ,,2,1,1,Newcomb
243,243,10A Hillford Street," 416,000 ", Oct 2017,0, ,, 360 , May 2015, 350 ,,3,2,1,Newcomb
244,244,2/48 Hibiscus Crescent," 255,000 ", Oct 2017,0," 172,500 ", Aug 2009, ,, 107 ,,0,0,0,Newcomb
245,245,14 Helms Street," 420,000 ", Oct 2017,0," 184,000 ", Feb 2000, ,, 549 ,,3,1,2,Newcomb
246,246,3 Carol Court," 430,000 ", Oct 2017,0," 211,000 ", Sep 2009, ,, 833 ,,3,1,1,Newcomb
247,247,2/20 Saturn Street," 296,000 ", Oct 2017,0, ,, 270 , Dec 2015, 232 ,,0,0,0,Newcomb
248,248,69 Neptune Avenue," 325,000 ", Sep 2017,0," 192,000 ", Feb 2004, ,, 563 ,,3,1,4,Newcomb
249,249,2/3 Rose Court," 188,000 ", Sep 2017,0," 140,002 ", Mar 2010, ,, 67 ,,0,0,0,Newcomb
250,250,10B Hillford Street," 416,000 ", Sep 2017,0, ,, 370 , Aug 2018, 364 ,,3,2,1,Newcomb
251,251,96 Helms Street," 482,000 ", Sep 2017,0, ,, 380 , Oct 2017, 822 ,,3,1,6,Newcomb
252,252,3/55 Anthony Street," 345,000 ", Sep 2017,0," 235,000 ", Jun 2008, ,, 331  ,100.0,3,1,1,Newcomb
253,253,139 Boundary Road," 335,000 ", Aug 2017,0," 215,000 ", Jun 2010, ,, 392  ,110.0,3,1,1,Newcomb
254,254,2/7 Saturn Street," 285,000 ", Aug 2017,0, ,, 295 , Sep 2016, 131 ,,2,1,1,Newcomb
255,255,2 Pluto Court," 310,000 ", Aug 2017,0," 210,000 ", Nov 2007, ,, 539  ,98.0,0,0,0,Newcomb
256,256,67 Wilsons Road," 385,000 ", Aug 2017,0," 265,000 ", Nov 2015, ,, 623  ,106.0,3,1,3,Newcomb
257,257,10 Glover Street," 416,000 ", 19 Aug 2017,1," 262,000 ", Sep 2011, ,, 696  ,130.0,3,1,2,Newcomb
258,258,1/94 Helms Street," 300,000 ", Aug 2017,0, ,, ,, 259 ,,0,0,0,Newcomb
259,259,54 Helms Street," 424,000 ", 12 Aug 2017,1, ,, ,, 822 ,,3,1,2,Newcomb
260,260,3 Adzar Road," 395,000 ", Aug 2017,0," 267,000 ", Aug 2007, ,, 300 ,,3,2,2,Newcomb
261,261,9 Breadalbane Street," 350,000 ", Aug 2017,0," 170,500 ", Jul 2004, ,, 631 ,,3,1,1,Newcomb
262,262,24 Coppards Road," 770,000 ", Aug 2017,0," 490,000 ", Aug 2006, ,," 4,043 ",,4,2,1,Newcomb
263,263,1/126 Wilsons Road," 319,000 ", Aug 2017,0," 295,000 ", Mar 2013, ,, 253 ,,0,0,0,Newcomb
264,264,1/7 Johnston Avenue," 342,000 ", Aug 2017,0, ,, 300 , Jun 2013, 260 ,,2,1,1,Newcomb
265,265,3 Banksia Court," 375,000 ", Jul 2017,0, ,, 275 , Nov 2014, 542 ,,3,1,1,Newcomb
266,266,1/35 Ivy Street," 230,000 ", Jul 2017,0," 72,500 ", Apr 1989, ,, 412 ,,0,0,0,Newcomb
267,267,2/34 Glover Street," 327,000 ", Jul 2017,0," 300,000 ", Aug 2015, ,, 247 ,,3,1,1,Newcomb
268,268,2 Begonia Court," 380,000 ", Jul 2017,0, ,, 310 , Oct 2017, 734 ,,3,1,1,Newcomb
269,269,24 Coulter Street," 720,000 ", 15 Jul 2017,1," 136,500 ", Jul 1995, ,," 4,026 ",,3,2,15,Newcomb
270,270,17 Bayfield Court," 350,000 ", Jul 2017,0," 89,000 ", May 2003, ,, 799  ,99.0,3,1,3,Newcomb
271,271,2/13 Charlotte Avenue," 403,000 ", Jul 2017,0, ,, ,, 409 ,,3,2,2,Newcomb
272,272,11 Greenwood Street," 294,000 ", Jul 2017,0," 93,000 ", Dec 2001, ,, 619 ,,0,0,0,Newcomb
273,273,28 Wilsons Road," 350,000 ", Jul 2017,0," 186,000 ", Feb 2000, ,, 664 ,,3,1,1,Newcomb
274,274,2/28 Brayshay Road," 318,000 ", Jul 2017,0," 275,000 ", Sep 2009, ,, 360  ,97.0,2,1,1,Newcomb
275,275,2 Diosma Court," 330,000 ", Jun 2017,0," 195,000 ", Nov 2008, ,, 700  ,170.0,4,2,2,Newcomb
276,276,110 Wilsons Road," 268,000 ", Jun 2017,0," 165,000 ", Apr 2002, ,, 418  ,95.0,3,1,0,Newcomb
277,277,35 Ivy Street," 235,000 ", Jun 2017,0," 72,500 ", Jun 1994, ,, 110 ,,2,1,1,Newcomb
278,278,18 Andrew Street," 361,000 ", Jun 2017,0," 166,000 ", Aug 2007, ,, 618 ,,3,1,1,Newcomb
279,279,45 Richard Street," 348,000 ", Jun 2017,0," 212,525 ", Feb 2015, ,, 537 ,,3,1,3,Newcomb
280,280,28 Breadalbane Street," 495,000 ", Jun 2017,0, ,, ,, 711 ,,3,1,6,Newcomb
281,281,47 Boundary Road," 562,000 ", 17 Jun 2017,1," 267,500 ", May 2011, ,, 578  ,138.0,4,1,1,Newcomb
282,282,30 Wilsons Road," 400,000 ", Jun 2017,0," 84,500 ", Aug 1995, ,, 664  ,130.0,0,0,0,Newcomb
283,283,33 Mercury Crescent," 315,000 ", Jun 2017,0," 171,000 ", Jun 2007, ,, 534  ,100.0,3,1,1,Newcomb
284,284,5 Ivanhoe Court," 400,000 ", 10 Jun 2017,1, ,, ,, 711 ,,3,1,3,Newcomb
285,285,2B Watsons Road," 345,000 ", Jun 2017,0, ,, 320 , Jun 2017, 338 ,,2,1,1,Newcomb
286,286,1/6 Charlotte Avenue," 331,000 ", Jun 2017,0," 275,000 ", Dec 2011, ,, 445 ,,3,1,0,Newcomb
287,287,52 Neptune Avenue," 355,000 ", Jun 2017,0," 210,000 ", Jan 2009, ,, 733 ,,3,1,2,Newcomb
288,288,1 68 Wilsons Road," 560,000 ", May 2017,0, ,, ,, ,,0,0,0,Newcomb
289,289,1&2/68 Wilsons Road," 560,000 ", May 2017,0," 490,000 ", Apr 2014, ,, 670 ,,0,0,0,Newcomb
290,290,1/68 Wilsons Road," 257,600 ", May 2017,0, ,, 285 , Sep 2017, 669  ,82.0,0,0,0,Newcomb
291,291,47 Anthony Street," 300,000 ", May 2017,0, ,, 300 , Aug 2017, 832 ,,3,1,0,Newcomb
292,292,42 Glover Street," 521,000 ", May 2017,0," 342,500 ", May 2012, ,," 1,364 ",,4,1,2,Newcomb
293,293,52 Charles Street," 465,000 ", May 2017,0," 300,000 ", Mar 2011, ,, 513 ,,0,0,0,Newcomb
294,294,35 Anthony Street," 365,000 ", May 2017,0, ,, 325 , Jul 2017, 822 ,,3,1,3,Newcomb
295,295,61 Boundary Road," 309,000 ", May 2017,0," 225,500 ", Nov 2014, ,, 332 ,,3,1,2,Newcomb
296,296,1/7 Saturn Street," 315,000 ", May 2017,0, ,, 370 , Nov 2019, 249 ,,3,1,1,Newcomb
297,297,54 Bellarine Highway," 387,000 ", May 2017,0," 140,000 ", Apr 2002, ,," 1,339 ",,3,1,1,Newcomb
298,298,56 Bellarine Highway," 330,000 ", May 2017,0," 167,000 ", Sep 2008, ,, 669  ,99.0,2,1,1,Newcomb
299,299,56 Portarlington Road," 206,000 ", May 2017,0, ,, ,, 318 ,,2,1,1,Newcomb
0,0,82 Rose Avenue," 251,500 ", Sep 2020,0," 146,000 ", Nov 2008, ,, 660  ,89.0,3,1,3,Norlane
1,1,36 Peacock Avenue," 319,000 ", Aug 2020,0, ,, ,, 609 ,,0,0,0,Norlane
2,2,12 Peacock Avenue," 547,000 ", Aug 2020,0," 296,000 ", Sep 2009, ,, 592 ,,4,2,4,Norlane
3,3,18 Gull Street," 435,000 ", Aug 2020,0," 230,000 ", Jun 2011, ,, 557  ,131.0,4,2,3,Norlane
4,4,119 Cox Road," 265,000 ", Aug 2020,0," 190,000 ", Oct 2014, ,, 616 ,,3,1,1,Norlane
5,5,7 Dove Street," 475,000 ", Aug 2020,0, ,, ,, 558 ,,4,2,2,Norlane
6,6,126 Princes Highway," 470,000 ", Aug 2020,0, ,, ,, 930 ,,0,0,0,Norlane
7,7,13 Cortina Close," 390,000 ", Aug 2020,0," 225,000 ", Dec 2012, ,, 538  ,95.0,3,1,1,Norlane
8,8,11 Bellbird Avenue," 290,000 ", Aug 2020,0," 152,000 ", Jun 2009, ,, 557 ,,3,1,1,Norlane
9,9,9 Bingara Avenue," 376,000 ", Aug 2020,0," 251,200 ", Nov 2012, ,, 628  ,145.0,3,2,2,Norlane
10,10,22 Moran Place," 395,000 ", Aug 2020,0," 210,250 ", Aug 2007, ,, 575 ,,3,1,1,Norlane
11,11,2/33 Camellia Crescent," 345,000 ", Aug 2020,0, ,, 260 , Aug 2016, 179 ,,2,2,1,Norlane
12,12,3 Taroonga Court," 370,000 ", Aug 2020,0," 205,000 ", Jan 2015, ,, 753 ,,3,1,1,Norlane
13,13,145 Sparks Road," 373,500 ", Aug 2020,0," 119,000 ", Jul 2007, ,, 650 ,,3,1,1,Norlane
14,14,32 Brooks Street," 395,000 ", Aug 2020,0," 227,000 ", Oct 2016, ,, 577  ,85.0,3,1,2,Norlane
15,15,12 Tennyson Street," 317,000 ", Jul 2020,0, ,, 250 , May 2018, 612 ,,3,1,3,Norlane
16,16,4 Peacock Avenue," 455,000 ", Jul 2020,0," 318,000 ", Apr 2010, ,, 778  ,139.0,0,0,0,Norlane
17,17,12 Camfield Road," 451,799 ", Jul 2020,0," 302,500 ", Feb 2016, ,, 550  ,139.0,4,1,1,Norlane
18,18,38 Donnelly Avenue," 276,000 ", Jul 2020,0," 67,000 ", Apr 1989, ,, 646 ,,1,1,2,Norlane
19,19,1 Tulip Street," 410,000 ", Jul 2020,0," 63,000 ", Mar 1994, ,, 635 ,,0,0,0,Norlane
20,20,40 Olympic Avenue," 371,000 ", Jul 2020,0, ,, ,, 566 ,,4,1,2,Norlane
21,21,2 Maynooth Drive," 355,000 ", Jul 2020,0," 182,000 ", Sep 2007, ,, 628 ,,3,1,2,Norlane
22,22,58 Rose Avenue," 385,000 ", Jul 2020,0," 221,000 ", Jan 2016, ,, 725  ,92.0,2,1,2,Norlane
23,23,169 Sparks Road," 385,000 ", Jul 2020,0," 255,000 ", Feb 2017, ,, 604  ,101.0,3,1,2,Norlane
24,24,4 Akma Court," 392,500 ", Jul 2020,0, ,, ,, 638 ,,2,1,1,Norlane
25,25,51 Station Street," 385,000 ", Jun 2020,0," 239,000 ", Feb 2014, ,, 811  ,99.0,3,1,3,Norlane
26,26,24 Hinton Close," 385,000 ", Jun 2020,0," 250,000 ", Mar 2013, ,, 592  ,116.0,3,1,3,Norlane
27,27,1/28 Warrawee Avenue," 290,000 ", Jun 2020,0," 230,000 ", Mar 2019, ,, 396 ,,2,1,1,Norlane
28,28,80 Olympic Avenue," 381,000 ", Jun 2020,0," 130,000 ", Jan 2015, ,, 655  ,121.0,3,1,1,Norlane
29,29,9 Page Street," 420,000 ", Jun 2020,0," 210,000 ", Jan 2006, ,, 581 ,,3,1,3,Norlane
30,30,165 Sparks Road," 225,000 ", Jun 2020,0," 62,000 ", May 2001, ,, 650 ,,0,0,0,Norlane
31,31,23 Warrawee Avenue," 306,000 ", 16 Jun 2020,1," 200,000 ", May 2012, ,, 634 ,,2,1,1,Norlane
32,32,15 Lumeah Street," 290,000 ", Jun 2020,0," 198,000 ", Sep 2011, ,, 666 ,,3,1,4,Norlane
33,33,11 Kalinga Street," 372,000 ", Jun 2020,0," 370,000 ", Feb 2018, ,, 653 ,,3,1,1,Norlane
34,34,35 Waitara Grove," 308,000 ", Jun 2020,0, ,, ,, 641 ,,3,1,2,Norlane
35,35,16 Zinnia Street," 330,000 ", May 2020,0, ,, ,, 758 ,,3,1,2,Norlane
36,36,26 Donnelly Avenue," 408,000 ", May 2020,0," 77,500 ", Apr 1991, ,, 650 ,,1,0,0,Norlane
37,37,95 Donnybrook Road," 425,000 ", Apr 2020,0," 247,000 ", Sep 2006, ,, 616 ,,4,2,0,Norlane
38,38,1 Coleman Court," 371,000 ", Apr 2020,0," 203,000 ", Oct 2008, ,, 592 ,,3,1,1,Norlane
39,39,1/33 Camellia Crescent," 239,000 ", Mar 2020,0, ,, 240 , Oct 2016, 243 ,,2,1,1,Norlane
40,40,3/10 Corrin Court," 335,000 ", Mar 2020,0," 205,000 ", Jun 2012, ,, 219  ,121.0,0,0,0,Norlane
41,41,45 Eagle Parade," 340,000 ", Mar 2020,0," 216,000 ", Jan 2015, ,, 557  ,123.0,3,1,6,Norlane
42,42,26B Tallis Street," 377,000 ", Mar 2020,0, ,, ,, 190 ,,0,0,0,Norlane
43,43,4 Holdsworth Court," 500,000 ", Mar 2020,0," 76,000 ", Sep 1995, ,, 697 ,,3,2,2,Norlane
44,44,28 Dunloe Avenue," 436,000 ", Mar 2020,0, ,, ,, 655 ,,0,0,0,Norlane
45,45,3/19 Olympic Avenue," 255,000 ", Mar 2020,0," 136,000 ", May 2015, ,, 98 ,,0,0,0,Norlane
46,46,16 Tennyson Street," 370,000 ", Mar 2020,0," 232,000 ", Feb 2016, ,, 613  ,111.0,3,2,1,Norlane
47,47,113 Princes Highway," 380,000 ", Mar 2020,0," 153,000 ", Apr 2009, ,, 557 ,,3,2,1,Norlane
48,48,32 Bellbird Avenue," 339,600 ", Mar 2020,0," 210,000 ", Sep 2013, ,, 557  ,112.0,2,1,2,Norlane
49,49,54 Peacock Avenue," 450,000 ", Mar 2020,0," 155,000 ", Apr 2003, ,, 617 ,,3,2,2,Norlane
50,50,9 Wirraway Crescent," 485,000 ", Feb 2020,0, ,, ,, 576 ,,3,2,3,Norlane
51,51,48 Wendover Avenue," 363,000 ", Feb 2020,0," 130,000 ", Feb 2000, ,, 650 ,,3,1,1,Norlane
52,52,12 Cortina Close," 415,000 ", Feb 2020,0," 275,000 ", Feb 2015, ,, 545  ,128.0,3,1,4,Norlane
53,53,76 Bellbird Avenue," 480,000 ", Feb 2020,0," 96,000 ", Nov 2013, ,, 557  ,132.0,0,0,0,Norlane
54,54,6/16-18 Wirraway Crescent," 508,000 ", Feb 2020,0," 355,000 ", Jan 2014, ,, 324 ,,0,0,0,Norlane
55,55,18 Barcelona Street," 360,000 ", Feb 2020,0," 215,000 ", Oct 2009, ,, 592 ,,3,1,2,Norlane
56,56,20 Lowan Avenue," 370,000 ", Feb 2020,0," 170,000 ", Nov 2010, ,, 479  ,150.0,3,1,1,Norlane
57,57,13 Waitara Grove," 395,000 ", Feb 2020,0," 352,500 ", Mar 2018, ,, 640 ,,3,1,6,Norlane
58,58,2/16-18 Wirraway Crescent," 385,000 ", Feb 2020,0," 295,000 ", Nov 2011, ,, 279 ,,3,2,2,Norlane
59,59,15 Moran Place," 365,000 ", Feb 2020,0," 156,500 ", Jul 2003, ,, 312 ,,0,0,0,Norlane
60,60,86 The Boulevard," 345,000 ", Feb 2020,0, ,, ,, 639 ,,0,0,0,Norlane
61,61,3/61 ST GEORGES Road," 300,000 ", Feb 2020,0, ,, 225 , May 2015, 150 ,,0,0,0,Norlane
62,62,12 Yooringa Avenue," 310,000 ", Feb 2020,0," 110,005 ", Nov 2004, ,, 674 ,,3,1,1,Norlane
63,63,1/99 Station Street," 315,000 ", Feb 2020,0," 189,000 ", Jan 2013, ,, 287 ,,3,1,1,Norlane
64,64,21 Cox Road," 285,000 ", Feb 2020,0, ,, ,, 569 ,,2,1,2,Norlane
65,65,19 Eagle Parade," 310,000 ", Feb 2020,0," 185,000 ", Jun 2011, ,, 608  ,93.0,3,1,2,Norlane
66,66,60 Olympic Avenue," 350,000 ", Jan 2020,0," 180,000 ", Nov 2014, ,, 657 ,,3,1,1,Norlane
67,67,10 Zinnia Street," 350,000 ", Jan 2020,0," 167,000 ", Nov 2015, ,, 729 ,,3,1,0,Norlane
68,68,11 Karrin Court," 327,000 ", Jan 2020,0," 248,000 ", Mar 2016, ,, 670  ,670.0,3,1,2,Norlane
69,69,73 St Georges Road," 302,000 ", Jan 2020,0," 188,500 ", Jun 2014, ,, 516 ,,3,1,1,Norlane
70,70,3 Tulip Street," 397,000 ", Jan 2020,0," 237,500 ", Jul 2015, ,, 635 ,,3,1,2,Norlane
71,71,17 Croatia Place," 475,000 ", Dec 2019,0," 432,500 ", Mar 2018, ,, 437 ,,3,2,2,Norlane
72,72,12 Zinnia Street," 360,000 ", Dec 2019,0, ,, ,, 729 ,,0,0,0,Norlane
73,73,4 Denver Street," 310,000 ", Dec 2019,0, ,, ,, 663 ,,0,0,0,Norlane
74,74,32A Princes Highway," 375,000 ", Dec 2019,0," 56,560 ", Nov 2015, ,, 265 ,,0,0,0,Norlane
75,75,4 Falcon Street," 392,000 ", Dec 2019,0," 200,000 ", Feb 2017, ,, 556 ,,0,0,0,Norlane
76,76,53 Donnelly Avenue," 365,000 ", Dec 2019,0," 251,500 ", Oct 2016, ,, 650  ,82.0,2,1,2,Norlane
77,77,11 Station Street," 477,500 ", Dec 2019,0," 352,000 ", Aug 2017, ,, 260 ,,4,1,3,Norlane
78,78,38A Alkira Avenue," 330,000 ", Dec 2019,0," 225,000 ", Jan 2016, ,, 254 ,,2,1,1,Norlane
79,79,62 Bellbird Avenue," 272,500 ", 14 Dec 2019,1, ,, ,, 558 ,,0,0,0,Norlane
80,80,21 Swallow Crescent," 295,000 ", 14 Dec 2019,1, ,, ,, 558 ,,3,1,1,Norlane
81,81,5 Pettitt Crescent," 408,000 ", Dec 2019,0," 51,500 ", Jul 2000, ,, 479 ,,2,1,2,Norlane
82,82,78 Rose Avenue," 370,000 ", Dec 2019,0," 186,000 ", May 2013, ,, 726 ,,2,1,2,Norlane
83,83,13A Tallis Street," 380,000 ", Dec 2019,0, ,, ,, 725 ,,0,0,0,Norlane
84,84,4 Bellnore Drive," 415,000 ", 10 Dec 2019,1," 90,000 ", Aug 2000, ,, 689  ,175.0,3,1,0,Norlane
85,85,166 Sparks Road," 350,000 ", Dec 2019,0, ,, ,, 689 ,,0,0,0,Norlane
86,86,3 Kestrel Court," 400,000 ", Dec 2019,0," 366,000 ", Jan 2018, ,, 688 ,,3,2,2,Norlane
87,87,515 Thompson Road," 310,000 ", 07 Dec 2019,1, ,, ,, 737 ,,0,0,0,Norlane
88,88,65 Camellia Crescent," 375,000 ", 07 Dec 2019,1, ,, 240 , Oct 2013, 641 ,,2,1,1,Norlane
89,89,51 Princes Highway," 432,000 ", Dec 2019,0," 137,000 ", Apr 2009, ,, 405 ,,3,2,3,Norlane
90,90,113 Cox Road," 310,000 ", 03 Dec 2019,1, ,, ,, 610 ,,0,0,0,Norlane
91,91,14 Yooringa Avenue," 390,000 ", Dec 2019,0," 150,000 ", Mar 2006, ,, 662 ,,3,1,2,Norlane
92,92,1B Lowan Avenue," 258,000 ", Dec 2019,0, ,, ,, 277 ,,0,0,0,Norlane
93,93,2 Korumburra Close," 350,000 ", Nov 2019,0," 157,500 ", Feb 2000, ,, 592  ,112.0,3,1,2,Norlane
94,94,587 Thompson Road," 370,000 ", Nov 2019,0," 302,000 ", Aug 2017, ,, 660  ,103.0,3,1,1,Norlane
95,95,106 The Boulevard," 370,000 ", Nov 2019,0," 176,000 ", Jul 2013, ,, 769 ,,3,1,2,Norlane
96,96,26D Tallis Street," 342,000 ", Nov 2019,0, ,, ,, 332 ,,2,1,1,Norlane
97,97,536 Thompson Road," 290,000 ", Nov 2019,0," 174,000 ", Feb 2015, ,, 604  ,88.0,3,1,1,Norlane
98,98,3A Wisteria Grove," 360,000 ", Nov 2019,0, ,, ,, 231 ,,0,0,0,Norlane
99,99,81 Station Street," 367,000 ", Nov 2019,0," 218,000 ", Jan 2015, ,, 711  ,99.0,3,1,3,Norlane
100,100,16 Stradbroke Street," 393,500 ", Nov 2019,0," 220,000 ", Jun 2015, ,, 701 ,,3,1,2,Norlane
101,101,52 Alkira Avenue," 255,000 ", Nov 2019,0," 122,000 ", Sep 2002, ,, 638 ,,3,2,2,Norlane
102,102,38 Princes Highway," 310,000 ", Nov 2019,0, ,, ,, 693 ,,2,1,1,Norlane
103,103,14 Arunga Avenue," 350,000 ", Oct 2019,0," 51,000 ", Jul 1999, ,, 715 ,,3,0,0,Norlane
104,104,8 Wellwood Avenue," 380,000 ", Oct 2019,0," 291,000 ", Jan 2017, ,, 592  ,114.0,4,1,4,Norlane
105,105,47 Peacock Avenue," 445,000 ", Oct 2019,0," 310,000 ", Aug 2016, ,, 540  ,133.0,3,2,2,Norlane
106,106,41 Cox Road," 350,000 ", Oct 2019,0," 80,000 ", Sep 2010, ,, 569 ,,4,1,2,Norlane
107,107,21 Plume Street," 360,000 ", 22 Oct 2019,1," 50,800 ", May 1988, ,, 780 ,,3,1,1,Norlane
108,108,38 Plume Street," 220,000 ", Oct 2019,0," 151,000 ", Feb 2015, ,, 452  ,75.0,2,1,1,Norlane
109,109,40 Plume Street," 220,000 ", Oct 2019,0," 151,000 ", Feb 2015, ,, 451  ,77.0,4,1,0,Norlane
110,110,21 Eagle Parade," 340,000 ", Oct 2019,0, ,, 250 , Nov 2019, 609 ,,3,1,3,Norlane
111,111,49 Bellnore Drive," 465,000 ", Oct 2019,0," 356,000 ", Jul 2012, ,, 742 ,,4,2,6,Norlane
112,112,1/11 Camellia Crescent," 260,000 ", Oct 2019,0, ,, 260 , Sep 2019, 299 ,,0,0,0,Norlane
113,113,1/108 Princes Highway," 260,000 ", Oct 2019,0, ,, 265 , Jan 2019, 276 ,,2,1,1,Norlane
114,114,3/2 Alkira Avenue," 345,000 ", Oct 2019,0, ,, 380 , Jun 2020, ,,3,2,1,Norlane
115,115,40 Swallow Crescent," 290,000 ", 10 Oct 2019,1, ,, ,, 792 ,,2,1,0,Norlane
116,116,A/24 Warrawee Avenue," 335,000 ", Oct 2019,0, ,, ,, ,,0,0,0,Norlane
117,117,1/1 Cobargo Court," 257,000 ", Oct 2019,0, ,, ,, 331 ,,2,1,1,Norlane
118,118,45 Gerbera Avenue," 295,000 ", Oct 2019,0," 200,000 ", Jun 2015, ,, 613  ,72.0,2,1,0,Norlane
119,119,5 Nowra Court," 350,000 ", Oct 2019,0," 200,000 ", Nov 2013, ,, 682  ,80.0,3,1,2,Norlane
120,120,131 Station Street," 358,800 ", Oct 2019,0, ,, ,, 880 ,,2,1,4,Norlane
121,121,1/2 Alkira Avenue," 353,000 ", Oct 2019,0, ,, ,, ,,3,2,2,Norlane
122,122,33 Yooringa Avenue," 235,000 ", Oct 2019,0," 186,000 ", Jul 2012, ,, 339  ,72.0,2,1,2,Norlane
123,123,19 Peacock Avenue," 395,000 ", Sep 2019,0," 157,500 ", Mar 2003, ,, 618 ,,3,1,5,Norlane
124,124,11 Ibis Court," 400,000 ", Sep 2019,0," 177,000 ", Jul 2010, ,, 565  ,79.0,2,1,7,Norlane
125,125,2/2 Alkira Avenue," 335,000 ", Sep 2019,0, ,, ,, ,,3,2,2,Norlane
126,126,52 Rose Avenue," 315,000 ", 21 Sep 2019,1," 50,000 ", Jul 2000, ,, 726 ,,2,1,1,Norlane
127,127,4 Korumburra Close," 435,000 ", Sep 2019,0, ,, ,, 592 ,,4,2,2,Norlane
128,128,13 Swallow Crescent," 355,000 ", Sep 2019,0," 181,500 ", Sep 2014, ,, 557  ,72.0,2,1,2,Norlane
129,129,4 Swallow Crescent," 275,000 ", Sep 2019,0," 148,500 ", Oct 2009, ,, 557 ,,2,1,2,Norlane
130,130,8 Maynooth Drive," 370,000 ", Sep 2019,0, ,, 320 , Sep 2019, 565 ,,3,1,1,Norlane
131,131,47 Gerbera Avenue," 300,000 ", Sep 2019,0," 206,000 ", Jun 2014, ,, 613  ,94.0,3,1,0,Norlane
132,132,35 Donnelly Avenue," 375,000 ", 07 Sep 2019,1, ,, 275 , Nov 2019, 646 ,,2,1,2,Norlane
133,133,3 Warrawee Avenue," 330,000 ", Sep 2019,0," 140,000 ", Apr 2004, ,, 640 ,,3,1,5,Norlane
134,134,3 Carnation Court," 427,000 ", 31 Aug 2019,1, ,, ,," 1,246 ",,2,1,4,Norlane
135,135,26 Camellia Crescent," 360,000 ", Aug 2019,0," 145,000 ", Jul 2005, ,, 747 ,,3,1,2,Norlane
136,136,37 Gardenia Grove," 320,650 ", Aug 2019,0," 203,000 ", Jun 2012, ,, 650 ,,3,1,2,Norlane
137,137,545 Thompson Road," 310,000 ", Aug 2019,0, ,, ,, 680 ,,2,1,2,Norlane
