,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
224,63 Buckingham Street," 605,000 ", Sep 2019,0," 450,000 ", May 2012, 435 , Nov 2015, 559  ,  230 ,4,2,2,Lara
225,16 Weerana Way," 724,500 ", Sep 2019,0," 205,000 ", Jun 2011, ,, 755  ,  243 ,4,2,2,Lara
226,1B Sherwood Grove," 410,000 ", Sep 2019,0," 300,000 ", Aug 2014, ,, 491 ,,2,1,2,Lara
227,1 Yellow Avenue," 540,000 ", Sep 2019,0, ,, ,, 452 ,,4,2,2,Lara
228,48 Richard Drive," 715,000 ", Sep 2019,0," 367,000 ", Nov 2006, ,," 1,017  ",  200 ,4,2,2,Lara
229,39 Rigel Road," 425,000 ", Sep 2019,0," 280,000 ", Jan 2016, 370 , Aug 2018, 587  ,  98 ,3,1,2,Lara
230,8 Scarlett Grove," 690,000 ", 31 Aug 2019,1," 315,000 ", Feb 2000, ,," 1,871 ",,6,2,0,Lara
231,2 Carina Street," 660,000 ", Aug 2019,0, ,, ,, 570 ,,4,2,3,Lara
232,31 Moorhen Drive," 620,000 ", Aug 2019,0," 159,000 ", Dec 2009, ,, 665 ,,4,2,2,Lara
233,3/40 Patullos Road," 379,000 ", Aug 2019,0, ,, ,, 184 ,,2,1,1,Lara
234,9 Celesta Road," 510,000 ", Aug 2019,0, ,, ,, 461 ,,4,2,2,Lara
235,1/4 McHarrys Road," 760,000 ", Aug 2019,0, ,, ,," 6,070 ",,4,2,2,Lara
236,30 West Gateway," 1,700,000 ", Aug 2019,0," 197,500 ", Apr 1999, ,," 20,027 ",,0,0,0,Lara
237,15 Melissa Drive," 581,500 ", Aug 2019,0," 410,000 ", May 2014, ,, 618  ,  227 ,4,2,2,Lara
238,11 Moorhen Drive," 595,000 ", Aug 2019,0," 410,000 ", Oct 2011, 400 , Mar 2017, 555 ,,4,2,5,Lara
239,10 Hoffman Court," 550,000 ", Aug 2019,0," 399,000 ", Sep 2009, ,, 766 ,,4,2,3,Lara
240,1 Weerana Way," 503,500 ", Aug 2019,0, ,, ,, 571 ,,4,2,2,Lara
241,29 Walkers Road," 480,000 ", Aug 2019,0," 285,000 ", Mar 2011, 330 , May 2012, 717 ,,3,1,1,Lara
242,13 Wongalea Drive," 1,500,000 ", Aug 2019,0," 300,000 ", Aug 2007, ,," 4,234 ",,4,2,9,Lara
243,1 Marconi Place," 500,000 ", 23 Aug 2019,1," 372,500 ", Dec 2015, 390 , Aug 2017, 580  ,  158 ,4,2,2,Lara
244,43 Marimba Street," 555,000 ", Aug 2019,0, ,, ,, 514 ,,4,2,2,Lara
245,11 Nanton Close," 675,000 ", Aug 2019,0," 545,000 ", May 2014, ,, 850  ,  213 ,5,2,2,Lara
246,43 Cameron Crescent," 515,000 ", Aug 2019,0," 400,000 ", Aug 2017, ,, 626 ,,3,2,4,Lara
247,33 Caddys Road," 620,000 ", Aug 2019,0," 121,000 ", Apr 2001, 400 , Oct 2019," 1,566 ",,4,1,2,Lara
248,26-28 Greenleaf Drive," 535,000 ", Aug 2019,0," 375,000 ", Mar 2014, ,, 680 ,,4,2,2,Lara
249,16-17 Mungari Court," 762,000 ", 20 Aug 2019,1, ,, ,," 1,244 ",,4,2,4,Lara
250,100 Mcclelland Avenue," 495,000 ", Aug 2019,0," 267,000 ", Jun 2008, ,, 844 ,,3,2,4,Lara
251,1/10 Florence Street," 470,000 ", Aug 2019,0," 325,000 ", Jul 2011, ,, 278 ,,3,2,2,Lara
252,1 Gaunt Street," 415,000 ", Aug 2019,0, ,, ,, 655 ,,3,1,3,Lara
253,29 Lipson Drive," 620,000 ", 17 Aug 2019,1," 292,500 ", Mar 2003, ,, 653  ,  203 ,4,2,2,Lara
254,20-22 Quail Drive," 425,000 ", Aug 2019,0, ,, ,," 1,004 ",,0,0,0,Lara
255,34 Yellow Avenue," 440,000 ", Aug 2019,0," 144,000 ", Mar 2016, 400 , Jul 2019, 314 ,,3,2,1,Lara
256,89 Benjamin Drive," 490,000 ", Aug 2019,0," 270,000 ", Jan 2009, ,, 731 ,,3,1,1,Lara
257,5 Cygnet Court," 570,000 ", Aug 2019,0," 184,000 ", May 2013, ,, 541  ,  176 ,4,2,2,Lara
258,24 Stephenson Street," 482,000 ", Aug 2019,0, ,, ,, 661 ,,3,2,2,Lara
259,28 Eastlakes Boulevard," 645,000 ", 10 Aug 2019,1," 225,000 ", Sep 2012, ,, 553  ,  397 ,5,3,2,Lara
260,2/4 Melrose Street," 400,500 ", Aug 2019,0, ,, ,, 197 ,,2,1,1,Lara
261,2/72 Rennie Street," 390,000 ", Aug 2019,0, ,, ,, 211 ,,2,2,1,Lara
262,8 Stilt Court," 695,000 ", Aug 2019,0," 192,000 ", Aug 2011, ,, 702  ,  246 ,4,3,3,Lara
263,2 Majestic Way," 535,000 ", Aug 2019,0," 179,000 ", Feb 2017, ,, 447 ,,3,2,2,Lara
264,11 Smeaton Close," 422,000 ", 03 Aug 2019,1," 178,000 ", Aug 2002, 410 , Jun 2019, 767 ,,3,2,1,Lara
265,6 Florence Street," 340,000 ", Jul 2019,0," 240,000 ", May 2016, ,, 661 ,,3,1,5,Lara
266,87 Benjamin Drive," 440,000 ", Jul 2019,0," 110,000 ", Sep 1999, 290 , Dec 2013, 686 ,,3,2,2,Lara
267,28 Benjamin Drive," 450,000 ", Jul 2019,0," 270,000 ", Jun 2008, ,, 758 ,,4,2,3,Lara
268,2/20-22 Scarlett Grove," 350,000 ", Jul 2019,0," 210,000 ", Jul 2005, 270 , Aug 2013, 154 ,,2,1,1,Lara
269,75 Cameron Crescent," 670,000 ", Jul 2019,0," 447,500 ", Mar 2011, ,, 746  ,  324 ,5,2,3,Lara
270,16 Bella Julia Place," 465,000 ", Jul 2019,0," 147,000 ", May 2009, 370 , Jun 2018, 602  ,  142 ,3,2,1,Lara
271,35 Brunel Close," 501,525 ", Jul 2019,0," 114,000 ", Nov 1998, ,, 851 ,,3,2,4,Lara
272,17 Celesta Road," 406,000 ", Jul 2019,0, ,, ,, 350 ,,3,2,1,Lara
273,Lot 205 Morang Road Austin," 240,000 ", Jul 2019,0, ,, ,, ,,0,0,0,Lara
274,Lot 176 Royston Avenue Austin Lara," 258,000 ", Jul 2019,0, ,, ,, ,,0,0,0,Lara
275,Lot 189 Royston Avenue," 273,000 ", Jul 2019,0, ,, ,, ,,0,0,0,Lara
276,8 Lake Road," 625,000 ", Jul 2019,0, ,, ,, 627 ,,3,2,3,Lara
277,43-53 Blackbird Circuit," 1,285,000 ", Jul 2019,0, ,, ,," 16,403 ",,4,2,7,Lara
278,29 Pineview Court," 495,000 ", Jul 2019,0," 263,500 ", Jul 2006, 345 , Nov 2013, 653 ,,3,1,2,Lara
279,4 Bittern Court," 490,000 ", Jul 2019,0," 157,000 ", Apr 2012, 390 , Oct 2011, 483  ,  168 ,3,2,5,Lara
280,8 Kantara Crescent," 475,000 ", Jul 2019,0," 338,500 ", Mar 2011, 340 , Aug 2015, 650 ,,3,2,2,Lara
281,2D Teal Street," 450,000 ", Jul 2019,0, ,, ,, 495 ,,3,2,2,Lara
282,28 Lapwing Drive," 457,500 ", Jul 2019,0," 163,000 ", Feb 2000, ,, 378 ,,2,2,1,Lara
283,77 Cameron Crescent," 560,000 ", Jul 2019,0," 337,000 ", Nov 2007, 450 , Jan 2018, 709 ,,5,2,4,Lara
284,34 Wathaurong Drive," 540,000 ", 10 Jul 2019,1, ,, ,, 494 ,,4,2,2,Lara
285,10 Honeyeater Court," 495,000 ", Jul 2019,0," 361,000 ", Nov 2014, ,, 599  ,  147 ,3,2,3,Lara
286,5 Beverley Crescent," 400,000 ", Jul 2019,0," 240,000 ", Jul 2008, ,, 828 ,,3,1,2,Lara
287,147 Buckingham Street," 600,000 ", Jul 2019,0," 166,000 ", Apr 2011, ,, 612  ,  209 ,4,2,3,Lara
288,36 Quail Drive," 565,000 ", Jul 2019,0, ,, ,, 681 ,,4,2,2,Lara
289,56 Eastlakes Boulevard," 500,000 ", Jul 2019,0," 190,000 ", May 2012, ,, 410  ,  137 ,3,2,2,Lara
290,114 Eastlakes Boulevard," 697,500 ", Jul 2019,0," 600,000 ", Dec 2014, ,, 613  ,  251 ,3,2,4,Lara
291,12 Mungari Court," 615,000 ", 29 Jun 2019,1," 259,500 ", Jun 2002, 320 , Aug 2008, 710 ,,3,2,2,Lara
292,17 Young Street," 520,000 ", Jun 2019,0," 358,000 ", May 2008, 340 , Jul 2008, 671 ,,3,2,4,Lara
293,9 Saintfield Street," 440,000 ", Jun 2019,0," 355,000 ", Jul 2017, 310 , Sep 2015, 682 ,,3,1,5,Lara
294,1 Haydn Street," 480,000 ", Jun 2019,0," 365,000 ", Apr 2016, 380 , Aug 2019, 774 ,,3,1,2,Lara
295,24 Clover Street," 490,000 ", Jun 2019,0," 276,000 ", Apr 2009, ,, 588 ,,3,1,1,Lara
296,30a Altair Avenue," 410,000 ", Jun 2019,0," 345,000 ", Oct 2012, ,, 337 ,,3,2,2,Lara
297,3 Denise Court," 540,000 ", 22 Jun 2019,1," 335,000 ", Aug 2008, 550 , Aug 2019, 757 ,,5,3,2,Lara
298,1 Lomandra Court," 335,000 ", Jun 2019,0, ,, ,, 604 ,,0,0,0,Lara
299,39 Smeaton Close," 405,550 ", Jun 2019,0," 85,000 ", Apr 1991, ,, 673 ,,3,1,2,Lara
0,55 lot 1004 Edenhope Circuit," 283,000 ", Sep 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
1,12 Seifferts Street," 550,000 ", Aug 2020,0," 183,000 ", May 2014, ,, 504 ,,0,0,0,Armstrong Creek
2,5 Seifferts Street," 650,000 ", Aug 2020,0," 545,000 ", Oct 2017, ,, 546 ,,4,2,2,Armstrong Creek
3,44 Noosa Circuit," 500,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
4,23 Rottness Drive," 598,000 ", Aug 2020,0, ,, ,, 510 ,,4,2,2,Armstrong Creek
5,10 MCKINLEY Avenue," 500,000 ", Aug 2020,0," 152,000 ", Apr 2016, 390 , Sep 2019, 400 ,,0,0,0,Armstrong Creek
6,20 Ross Street," 575,000 ", Aug 2020,0, ,, ,, 399 ,,0,0,0,Armstrong Creek
7,14 Daybreak Avenue," 625,000 ", Aug 2020,0," 491,000 ", Apr 2017, ,, 489 ,,4,2,2,Armstrong Creek
8,49 Middleton Road," 580,000 ", Aug 2020,0, ,, ,, 455 ,,0,0,0,Armstrong Creek
9,Lot 107/17 Atherton Street," 307,500 ", Aug 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
10,14 Chelsea Drive," 197,500 ", Aug 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
11,18 Tenterfield Street," 495,000 ", Aug 2020,0, ,, ,, ,,4,2,1,Armstrong Creek
12,25 Mallacoota Crescent," 620,000 ", Aug 2020,0," 550,000 ", Feb 2018, ,, 448  ,  222 ,4,2,2,Armstrong Creek
13,14 Saltbreeze Boulevard," 605,500 ", Aug 2020,0," 445,000 ", Jun 2015, ,, 506  ,  177 ,4,2,2,Armstrong Creek
14,Lot 329 McArthur Crescent," 240,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
15,26 Nature Street," 320,000 ", Aug 2020,0, ,, ,, 513 ,,0,0,0,Armstrong Creek
16,15 Hammond Street," 545,000 ", Aug 2020,0, ,, 430 , Jun 2019, 446 ,,4,2,2,Armstrong Creek
17,40 Daybreak Avenue," 572,500 ", Aug 2020,0," 162,000 ", May 2013, ,, 498  ,  168 ,0,0,0,Armstrong Creek
18,1/5 Kookaburra Drive," 420,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
19,3 Corella Road," 396,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
20,77A Iris Loop," 495,000 ", Aug 2020,0, ,, ,, 336 ,,3,2,2,Armstrong Creek
21,Lot 9417/21 Swaine Street," 255,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
22,12 Chelsea Drive," 217,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
23,13 McCormack Avenue," 462,000 ", Jul 2020,0, ,, 400 , Aug 2020, 262 ,,3,2,2,Armstrong Creek
24,15 Canoe Street," 570,000 ", Jul 2020,0," 175,500 ", Jul 2014, ,, 447  ,  168 ,0,0,0,Armstrong Creek
25,24 Lance Drive," 650,000 ", Jul 2020,0, ,, ,, 505 ,,4,2,2,Armstrong Creek
26,Lot 9415/17 Swaine Street," 255,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
27,40 MALLACOOTA Crescent," 486,000 ", Jul 2020,0," 160,000 ", Feb 2016, ,, 424 ,,0,0,0,Armstrong Creek
28,"Lot 628, 8 Myna Way"," 272,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
29,23 Lampard Street," 650,000 ", Jul 2020,0, ,, ,, 554 ,,0,0,0,Armstrong Creek
30,804 Barwon Heads Road," 512,000 ", Jul 2020,0," 152,000 ", Aug 2010, ,, 399 ,,0,0,0,Armstrong Creek
31,Lot 9624/17 Vienet Avenue," 279,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
32,31-35 Sirrom Crescent," 765,000 ", Jul 2020,0, ,, ,, 703 ,,5,3,6,Armstrong Creek
33,6 Esperance Avenue," 547,500 ", Jul 2020,0, ,, ,, 350 ,,0,0,0,Armstrong Creek
34,15 Beekeeper Road," 645,000 ", Jul 2020,0," 186,000 ", Apr 2012, ,, 592  ,  212 ,0,0,0,Armstrong Creek
35,10 Sanderling Avenue," 455,000 ", Jul 2020,0, ,, ,, 507 ,,3,2,2,Armstrong Creek
36,Lot 323 McArthur Crescent," 240,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
37,26-28 Wild Oak Avenue," 558,000 ", Jul 2020,0, ,, ,, 462 ,,0,0,0,Armstrong Creek
38,Lot 211 Atherton Street," 216,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
39,51 Element Circuit," 525,000 ", Jul 2020,0, ,, ,, ,,4,2,2,Armstrong Creek
40,16 Neville Drive," 490,000 ", Jul 2020,0," 156,000 ", Dec 2015, 390 , Mar 2017, 337 ,,3,2,2,Armstrong Creek
41,15 Secluded Drive," 605,000 ", Jul 2020,0, ,, ,, 452 ,,4,2,2,Armstrong Creek
42,11 Madeira Street," 485,000 ", Jul 2020,0, ,, ,, 274 ,,0,0,0,Armstrong Creek
43,49 Lance Drive," 550,000 ", Jul 2020,0, ,, ,, 448 ,,3,2,2,Armstrong Creek
44,19 KOSLOW Street," 619,000 ", Jul 2020,0," 189,000 ", Feb 2016, 460 , Jul 2019, 447 ,,0,0,0,Armstrong Creek
45,Lot 310 McArthur Crescent," 272,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
46,12 Holbrook Drive," 520,000 ", Jul 2020,0, ,, ,, 571 ,,4,2,3,Armstrong Creek
47,Lot 323/11 Element Circuit," 239,000 ", Jun 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
48,16 Rainford Place," 640,000 ", Jun 2020,0," 185,000 ", Feb 2000, ,, 475 ,,0,0,0,Armstrong Creek
49,"Lot 640, 13 Pintail Road"," 262,000 ", Jun 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
50,62 Edenhope Circuit," 600,000 ", Jun 2020,0, ,, ,, 447 ,,0,0,0,Armstrong Creek
51,36 Lampard Street," 550,000 ", Jun 2020,0," 183,000 ", Oct 2012, ,, 448 ,,0,0,0,Armstrong Creek
52,335 CHARLEMONT Road," 285,000 ", Jun 2020,0," 185,000 ", Sep 2015, ,, 499 ,,0,0,0,Armstrong Creek
53,17 Glide Way," 585,000 ", Jun 2020,0," 175,000 ", Mar 2014, ,, 449  ,  172 ,0,0,0,Armstrong Creek
54,Lot 1218 Garfield Drive," 245,000 ", Jun 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
55,9 Rise Avenue," 740,000 ", Jun 2020,0," 185,000 ", Aug 2011, ,, 476  ,  281 ,4,2,2,Armstrong Creek
56,23 Fistral Street," 494,300 ", Jun 2020,0, ,, ,, 336 ,,3,2,2,Armstrong Creek
57,17 Hammond Street," 515,000 ", Jun 2020,0, ,, ,, 400 ,,4,2,2,Armstrong Creek
58,13 Silvercrest Way," 637,000 ", Jun 2020,0," 188,000 ", Jun 2010, ,, 636  ,  202 ,0,0,0,Armstrong Creek
59,2 Rutherford Grove," 570,000 ", Jun 2020,0, ,, ,, 588 ,,4,2,2,Armstrong Creek
60,Lot 9222/14 McCormack Avenue," 252,500 ", Jun 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
61,119 Ambrosia Drive," 405,000 ", May 2020,0, ,, ,," 6,348 ",,0,0,0,Armstrong Creek
62,101 Iris Loop," 637,000 ", May 2020,0, ,, ,, 503 ,,0,0,0,Armstrong Creek
63,26 Southwinds Road," 512,000 ", May 2020,0," 167,000 ", Sep 2010, ,, 415  ,  135 ,0,0,0,Armstrong Creek
64,20 Nature Street," 610,000 ", May 2020,0, ,, ,, 449 ,,5,2,2,Armstrong Creek
65,Lot 85/8 Chelsea Drive," 229,000 ", May 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
66,165 Coastside Drive," 495,000 ", May 2020,0," 146,000 ", Dec 2016, 390 , Dec 2017, 323 ,,3,2,2,Armstrong Creek
67,18 Carter Road," 579,000 ", May 2020,0," 180,000 ", Aug 2010, 440 , Nov 2016, 528  ,  171 ,4,2,6,Armstrong Creek
68,7 Yellowbox Avenue," 595,000 ", May 2020,0," 470,000 ", Sep 2017, 440 , May 2013, 412  ,  179 ,4,2,2,Armstrong Creek
69,48 Albanel Street," 540,000 ", May 2020,0, ,, ,, 401 ,,0,0,0,Armstrong Creek
70,45 MALLACOOTA Crescent," 517,000 ", May 2020,0," 173,000 ", Feb 2016, ,, 404 ,,4,2,2,Armstrong Creek
71,15 Romley Avenue," 560,000 ", Apr 2020,0, ,, ,, 400 ,,0,0,0,Armstrong Creek
72,95 Iris Loop," 550,000 ", Apr 2020,0, ,, ,, 410 ,,4,2,2,Armstrong Creek
73,16 Noosa Circuit," 497,500 ", Apr 2020,0, ,, ,, 335 ,,0,0,0,Armstrong Creek
74,17 Falcon Street," 430,000 ", Apr 2020,0, ,, ,, 251 ,,0,0,0,Armstrong Creek
75,17 Lance Drive," 555,000 ", Apr 2020,0, ,, ,, 447 ,,0,0,0,Armstrong Creek
76,34 Sanderling Avenue," 470,000 ", Apr 2020,0," 167,000 ", Nov 2016, 410 , Jan 2020, 401 ,,4,2,2,Armstrong Creek
77,24 Abode Street," 260,000 ", Apr 2020,0, ,, ,, 349 ,,0,0,0,Armstrong Creek
78,2181 Warralily Boulevard," 615,000 ", Apr 2020,0, ,, ,, 544 ,,0,0,0,Armstrong Creek
79,17 Coastside Drive," 670,000 ", Apr 2020,0," 525,000 ", Apr 2015, ,, 446  ,  211 ,3,2,2,Armstrong Creek
80,631 Sanctuary Boulevard," 453,900 ", Mar 2020,0, ,, ,, ,,3,2,2,Armstrong Creek
81,8 Restful Way," 590,000 ", Mar 2020,0, ,, ,, 446 ,,0,0,0,Armstrong Creek
82,36 Sanctuary Boulevard," 787,000 ", Mar 2020,0, ,, ,, 576 ,,0,0,0,Armstrong Creek
83,2 Hammond Street," 480,000 ", Mar 2020,0, ,, ,, 290 ,,0,0,0,Armstrong Creek
84,Lot 9124/178 Batten Road," 255,000 ", Mar 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
85,2/5 Kookaburra Drive," 425,000 ", Mar 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
86,209 Warralily Boulevard," 522,000 ", Mar 2020,0, ,, ,, 447 ,,4,2,2,Armstrong Creek
87,1 Harvey Avenue," 585,000 ", Mar 2020,0," 171,000 ", Jun 2013, ,, 525 ,,0,0,0,Armstrong Creek
88,Lot 8115/31 Lance Drive," 266,500 ", Mar 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
89,12 Ross Street," 510,000 ", Mar 2020,0, ,, ,, 335 ,,0,0,0,Armstrong Creek
90,7 Carter Road," 685,000 ", Feb 2020,0, ,, ,, 605 ,,0,0,0,Armstrong Creek
91,50 Lance Drive," 542,000 ", Feb 2020,0," 184,000 ", Aug 2016, 440 , Oct 2018, 418 ,,4,2,2,Armstrong Creek
92,Lot 2012/46 Creekward Drive," 292,500 ", Feb 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
93,19 McCormack Avenue," 505,000 ", Feb 2020,0, ,, 420 , Aug 2019, 300 ,,4,2,2,Armstrong Creek
94,23 Rochford Drive," 500,000 ", Feb 2020,0," 159,750 ", Nov 2011, 420 , Nov 2019, 400 ,,5,2,2,Armstrong Creek
95,13 Vienet Avenue," 530,000 ", Feb 2020,0, ,, ,, 400 ,,0,0,0,Armstrong Creek
96,3 Falcon Street," 535,000 ", Feb 2020,0, ,, ,, 495 ,,0,0,0,Armstrong Creek
97,25 Abode Street," 540,000 ", Feb 2020,0, ,, ,, 399 ,,4,2,2,Armstrong Creek
98,18 Hammond Street," 489,000 ", Feb 2020,0, ,, ,, 280 ,,3,2,2,Armstrong Creek
99,56 Coastside Drive," 570,000 ", Feb 2020,0," 190,000 ", Jun 2012, 420 , Apr 2018, 581  ,  167 ,4,2,2,Armstrong Creek
100,Lot 9419/17 Vaughan Drive," 235,000 ", Feb 2020,0, ,, ,, ,,0,0,0,Armstrong Creek
101,2209 Warralily Boulevard," 685,000 ", 10 Feb 2020,1, ,, ,, 447 ,,4,0,0,Armstrong Creek
102,26 Freshwater Drive," 660,000 ", Feb 2020,0," 195,000 ", Feb 2000, ,, 602 ,,0,0,0,Armstrong Creek
103,11 Cassava Street," 250,000 ", Feb 2020,0, ,, ,, 401 ,,0,0,0,Armstrong Creek
104,16 Cassava Street," 274,000 ", Feb 2020,0, ,, ,, 436 ,,0,0,0,Armstrong Creek
105,24 Prominence Boulevard," 525,000 ", Feb 2020,0," 155,000 ", Feb 2000, ,, 400  ,  156 ,0,0,0,Armstrong Creek
106,189 Warralily Boulevard," 503,000 ", Feb 2020,0, ,, ,, 339 ,,3,2,1,Armstrong Creek
107,3 WHITEHAVEN Chase," 460,000 ", Feb 2020,0," 385,000 ", Jul 2017, 400 , Aug 2019, 315 ,,0,0,0,Armstrong Creek
108,7 Hudson Street," 545,000 ", Feb 2020,0," 169,500 ", May 2012, ,, 507 ,,0,0,0,Armstrong Creek
109,15 Shearwater Drive," 432,000 ", Feb 2020,0, ,, ,, 249 ,,0,0,0,Armstrong Creek
110,85 Southwinds Road," 430,000 ", Jan 2020,0," 140,000 ", Mar 2015, ,, 300 ,,0,0,0,Armstrong Creek
111,35 Jacana Way," 288,000 ", Jan 2020,0, ,, ,, 511 ,,0,0,0,Armstrong Creek
112,164 Warralily Boulevard," 545,000 ", Jan 2020,0," 162,000 ", Sep 2013, ,, 448  ,  156 ,0,0,0,Armstrong Creek
113,20 Macedon Street," 520,000 ", Jan 2020,0, ,, ,, 369 ,,3,2,2,Armstrong Creek
114,5 Rise Avenue," 541,000 ", Jan 2020,0," 182,000 ", Mar 2016, 420 , Dec 2019, 425 ,,0,0,0,Armstrong Creek
115,8 Seal Street," 263,500 ", Jan 2020,0, ,, ,, 391 ,,0,0,0,Armstrong Creek
116,20 Caitlin Chase," 685,000 ", Jan 2020,0," 177,000 ", May 2012, ,, 528 ,,0,0,0,Armstrong Creek
117,10 Maroubra Street," 685,000 ", Jan 2020,0, ,, ,, 512 ,,4,2,2,Armstrong Creek
118,25 Lismore Street," 535,000 ", Jan 2020,0, ,, ,, 369 ,,4,2,2,Armstrong Creek
119,19 Middleton Road," 275,000 ", Jan 2020,0, ,, ,, 447 ,,0,0,0,Armstrong Creek
120,38 Sirrom Crescent," 486,000 ", Jan 2020,0," 147,000 ", Jul 2014, ,, 336 ,,0,0,0,Armstrong Creek
121,27 Vaughan Drive," 507,000 ", Jan 2020,0, ,, ,, 400 ,,4,2,4,Armstrong Creek
122,11 Flanagan Close," 445,000 ", Jan 2020,0, ,, 375 , Jan 2019, 248 ,,3,2,1,Armstrong Creek
123,13 Decourcy Way," 525,000 ", Jan 2020,0, ,, ,, 381 ,,4,2,2,Armstrong Creek
124,9 Cootamundra Drive," 630,000 ", Jan 2020,0, ,, ,, 448 ,,4,2,2,Armstrong Creek
125,307 Charlemont Road," 460,000 ", Jan 2020,0," 165,000 ", Mar 2016, 420 , Jan 2018, 360 ,,4,2,2,Armstrong Creek
126,16 Bolton Street," 527,500 ", Dec 2019,0, ,, ,, 447 ,,0,0,0,Armstrong Creek
127,21 Macedon Street," 525,000 ", Dec 2019,0, ,, ,, 399 ,,4,2,2,Armstrong Creek
128,336 Charlemont Road," 550,000 ", Dec 2019,0, ,, ,, 527 ,,0,0,0,Armstrong Creek
129,Lot 9138 152 Batten Road," 281,000 ", Dec 2019,0, ,, ,, ,,0,0,0,Armstrong Creek
130,32 Mandalay Avenue," 525,000 ", Dec 2019,0, ,, ,, 399 ,,3,2,2,Armstrong Creek
131,45 Ambrosia Drive," 620,000 ", Dec 2019,0, ,, ,, 500 ,,0,0,0,Armstrong Creek
132,20 ROCKINGHAM Street," 510,000 ", Dec 2019,0," 166,000 ", Dec 2015, 430 , Feb 2018, 447 ,,4,2,2,Armstrong Creek
133,14 Tenneyson Close," 515,000 ", Dec 2019,0," 164,000 ", Nov 2013, ,, 448  ,  161 ,0,0,0,Armstrong Creek
134,Lot 504/15 Hedge Street," 265,000 ", Dec 2019,0, ,, ,, ,,0,0,0,Armstrong Creek
135,15 Sanctuary Boulevard," 250,000 ", Dec 2019,0, ,, ,, 375 ,,0,0,0,Armstrong Creek
136,14-16 Ploughman Place," 510,000 ", Dec 2019,0, ,, ,, 464 ,,0,0,0,Armstrong Creek
137,43 Stephenson Drive," 260,000 ", Dec 2019,0, ,, ,, 399 ,,0,0,0,Armstrong Creek
138,9 Jacana Way," 465,000 ", Dec 2019,0, ,, ,, 315 ,,0,0,0,Armstrong Creek
139,14 Flanagan Close," 547,500 ", Dec 2019,0, ,, ,, 448 ,,4,2,2,Armstrong Creek
140,13 Ashbury Boulevard," 535,000 ", Dec 2019,0, ,, ,, 447 ,,0,0,0,Armstrong Creek
141,8 Tumino Way," 438,000 ", Dec 2019,0," 145,000 ", Jun 2014, 355 , May 2015, 339 ,,3,2,1,Armstrong Creek
142,13 Booker Place," 525,000 ", Dec 2019,0," 109,000 ", Nov 2015, 430 , Oct 2019, 279 ,,4,2,0,Armstrong Creek
143,15 Silky Oak Lane," 550,000 ", Nov 2019,0," 451,000 ", Nov 2014, ,, 512 ,,3,2,2,Armstrong Creek
144,Lot 336 6 Anglet Way," 320,000 ", Nov 2019,0, ,, ,, ,,0,0,0,Armstrong Creek
145,Lot 9809 37 Stephenson Drive," 285,000 ", Nov 2019,0, ,, ,, ,,0,0,0,Armstrong Creek
146,42 Snedden Street," 545,000 ", Nov 2019,0, ,, ,, 450 ,,4,2,2,Armstrong Creek
147,39 Iris Loop," 545,000 ", Nov 2019,0, ,, 400 , Aug 2019, 400 ,,4,2,2,Armstrong Creek
148,Lot 717 Element Circuit," 479,990 ", Oct 2019,0, ,, ,, ,,4,2,2,Armstrong Creek
149,18 Southwinds Road," 505,000 ", Oct 2019,0," 172,000 ", Dec 2010, 360 , Nov 2015, 453  ,  151 ,3,1,2,Armstrong Creek
150,21 Coastside Drive," 555,000 ", Oct 2019,0," 490,000 ", Jul 2016, ,, 400  ,  170 ,4,2,2,Armstrong Creek
151,9 ACKLAND Street," 415,000 ", Oct 2019,0," 113,000 ", Dec 2015, ,, 218 ,,0,0,0,Armstrong Creek
