,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
44043,3445787.0,T20160014802,ABS to receive accident,Finished,5/7/2016,17.35.00,No,Collision with vehicle,Monday,LANE CHANGE LEFT (NOT OVERTAKING),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,No,29801.0,144.33615,-38.14165,Intersection,GEELONG,SOUTH WESTERN REGION,2441802.787,2373097.691,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
44080,3445824.0,T20160014400,ABS to receive accident,Finished,2/7/2016,13.24.00,No,Collision with vehicle,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,70 km/hr,No,49826.0,144.33933000000002,-38.126870000000004,Intersection,GEELONG,SOUTH WESTERN REGION,2442069.495,2374740.625,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,"A,C",Arterial Highway,"Arterial Highway,Arterial Other",Divided,"Div,Undiv",Country
44122,3445866.0,T20160015731,ABS to receive accident,Finished,19/7/2016,08.19.00,No,Collision with vehicle,Tuesday,LANE CHANGE RIGHT (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,306186.0,144.37812,-38.2369,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2445551.091,2362549.901,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
44127,3445871.0,T20160015740,ABS to receive accident,Finished,21/4/2016,18.00.00,Yes,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,No,Not at intersection,Other injury accident,60 km/hr,No,49827.0,144.33913,-38.12702,Intersection,GEELONG,SOUTH WESTERN REGION,2442052.8880000003,2374724.149,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Divided,Div,Country
44145,3445889.0,T20160014868,ABS to receive accident,Finished,8/7/2016,07.40.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,71391.0,144.34736999999998,-38.090340000000005,Intersection,GEELONG,SOUTH WESTERN REGION,2442746.81,2378799.816,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
44189,3445933.0,T20160020596,ABS to receive accident,Finished,20/9/2016,07.50.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,49689.0,144.34654,-38.0826,Intersection,GEELONG,SOUTH WESTERN REGION,2442668.6459999997,2379658.97,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country
44243,3445987.0,T20160020631,ABS to receive accident,Finished,31/8/2016,10.02.00,No,Collision with vehicle,Tuesday,RIGHT REAR.,No,Day,Yes,T intersection,Other injury accident,70 km/hr,No,50224.0,144.32762,-38.18927,Intersection,GEELONG,SOUTH WESTERN REGION,2441091.8880000003,2367806.767,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
44333,3446077.0,T20160020237,ABS to receive accident,Finished,31/8/2016,17.00.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Multiple intersection,Other injury accident,70 km/hr,No,50238.0,144.31146999999999,-38.20073,Intersection,GEELONG,SOUTH WESTERN REGION,2439686.546,2366525.129,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,M,"M,A",Freeway,"Freeway,Arterial Highway",Divided,"Div,Undiv",Country
44450,3446194.0,T20160019066,ABS to receive accident,Finished,31/8/2016,17.15.00,No,Collision with vehicle,Wednesday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,70 km/hr,No,50155.0,144.35151000000002,-38.178509999999996,Intersection,GEELONG,SOUTH WESTERN REGION,2443177.1580000003,2369016.089,4.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
44455,3446199.0,T20160019466,ABS to receive accident,Finished,6/9/2016,07.50.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,40 km/hr,No,308138.0,144.39637,-38.17184,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2447102.887,2369781.748,6.0,2.0,0.0,0.0,2.0,4.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,6.0,1.0,5.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Divided,Div,Country
44520,3446264.0,T20160019897,ABS to receive accident,Finished,2/8/2016,05.57.00,Yes,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,50 km/hr,Yes,44474.0,144.36231,-38.150040000000004,Intersection,GEELONG,SOUTH WESTERN REGION,2444102.4069999997,2372182.7369999997,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country
44581,3446325.0,T20160019945,ABS to receive accident,Finished,12/9/2016,13.20.00,No,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,49644.0,144.35865,-38.06661,Intersection,GEELONG,SOUTH WESTERN REGION,2443719.315,2381441.53,3.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,"RURAL_VICTORIA,LARGE_PROVINCIAL_CITIES",GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
44672,3446416.0,T20160019594,ABS to receive accident,Finished,7/9/2016,16.38.00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,44469.0,144.35411000000002,-38.1617,Intersection,GEELONG,SOUTH WESTERN REGION,2443392.159,2370882.886,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
44696,3446440.0,T20160020444,ABS to receive accident,Finished,19/9/2016,14.15.00,No,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,50162.0,144.3693,-38.179390000000005,Intersection,GEELONG,SOUTH WESTERN REGION,2444736.088,2368928.62,3.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
44703,3446447.0,T20160019176,ABS to receive accident,Finished,1/9/2016,15.00.00,No,Collision with vehicle,Thursday,RIGHT THROUGH,No,Day,No,T intersection,Other injury accident,50 km/hr,No,49881.0,144.33661,-38.13939,Intersection,GEELONG,SOUTH WESTERN REGION,2441841.026,2373348.943,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,1.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
44750,3446494.0,T20160020469,ABS to receive accident,Finished,19/9/2016,20.50.00,Yes,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),Yes,Dark Street lights on,Yes,Cross intersection,Other injury accident,70 km/hr,No,49826.0,144.33933000000002,-38.126870000000004,Intersection,GEELONG,SOUTH WESTERN REGION,2442069.495,2374740.625,4.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,"A,C",Arterial Highway,"Arterial Highway,Arterial Other",Divided,"Div,Undiv",Country
44791,3446535.0,T20160020053,ABS to receive accident,Finished,13/9/2016,18.35.00,Yes,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),Yes,Dark Street lights on,No,T intersection,Other injury accident,60 km/hr,No,36204.0,144.34806,-38.08675,Intersection,GEELONG,SOUTH WESTERN REGION,2442804.568,2379199.207,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
44820,3446564.0,T20160019640,ABS to receive accident,Finished,16/12/2015,19.30.00,Yes,Collision with a fixed object,Wednesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,T intersection,Other injury accident,70 km/hr,Yes,50129.0,144.35271,-38.17411,Intersection,GEELONG,SOUTH WESTERN REGION,2443278.503,2369504.596,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,0.0,1.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
44902,3446646.0,T20160020533,ABS to receive accident,Finished,7/9/2016,04.20.00,Yes,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,100 km/hr,No,308635.0,144.40426000000002,-38.04613,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2447706.877,2383740.4359999998,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,1.0,2.0,0.0,2.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,M,M,Freeway,Freeway,Divided,Div,Country
44977,3446721.0,T20160018520,ABS to receive accident,Finished,24/8/2016,07.35.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Unk.,Not known,Cross intersection,Other injury accident,50 km/hr,No,44485.0,144.37611,-38.169000000000004,Intersection,GEELONG,SOUTH WESTERN REGION,2445325.442,2370086.193,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
45097,3446841.0,T20160018976,ABS to receive accident,Finished,26/8/2016,18.30.00,Yes,Vehicle overturned (no collision),Friday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dark Street lights on,No,Not at intersection,Other injury accident,50 km/hr,No,307934.0,144.35856,-38.07584,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2443717.523,2380416.472,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,1.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Divided,Div,Country
45125,3446869.0,T20160018207,ABS to receive accident,Finished,19/8/2016,20.10.00,Yes,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,60 km/hr,Yes,50195.0,144.35416999999998,-38.182809999999996,Intersection,GEELONG,SOUTH WESTERN REGION,2443413.114,2368539.8880000003,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country
45150,3446894.0,T20160019008,ABS to receive accident,Finished,30/8/2016,19.30.00,Yes,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,307828.0,144.52714,-37.98505,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2458459.239,2390580.776,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,0.0,1.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,M,M,Freeway,Freeway,Divided,Div,Country
45165,3446909.0,T20160017816,ABS to receive accident,Finished,14/8/2016,19.33.00,Yes,Collision with vehicle,Sunday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,No,44469.0,144.35411000000002,-38.1617,Intersection,GEELONG,SOUTH WESTERN REGION,2443392.159,2370882.886,3.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
45252,3446996.0,T20160017431,ABS to receive accident,Finished,9/8/2016,16.15.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,56077.0,144.37035,-38.156929999999996,Intersection,GEELONG,SOUTH WESTERN REGION,2444811.536,2371422.692,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Divided,Div,Country
45334,3447078.0,T20160018313,ABS to receive accident,Finished,19/8/2016,12.49.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Serious injury accident,70 km/hr,No,312355.0,144.35531,-38.09853,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2443449.8619999997,2377895.962,4.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,3.0,0.0,3.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Divided,Div,Country
45345,3447089.0,T20160018688,ABS to receive accident,Finished,23/8/2016,14.30.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,70 km/hr,No,45881.0,144.35116000000002,-38.13341,Intersection,GEELONG,SOUTH WESTERN REGION,2443111.7569999998,2374022.119,3.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,1.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Divided,Div,Country
45379,3447123.0,T20160018320,ABS to receive accident,Finished,21/8/2016,16.59.00,Yes,Collision with vehicle,Sunday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,100 km/hr,No,307351.0,144.30423000000002,-38.20276,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2439053.903,2366294.641,3.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,M,M,Freeway,Freeway,Divided,Div,Country
45431,3447175.0,T20160018346,ABS to receive accident,Finished,22/8/2016,08.20.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,100 km/hr,No,50176.0,144.64358000000001,-38.181940000000004,Intersection,GEELONG,SOUTH WESTERN REGION,2468770.681,2368769.8619999997,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
45456,3447200.0,T20160018760,ABS to receive accident,Finished,27/8/2016,07.10.00,Yes,Collision with vehicle,Saturday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,Multiple intersection,Serious injury accident,80 km/hr,No,222123.0,144.35838999999999,-38.08403,Intersection,GEELONG,SOUTH WESTERN REGION,2443709.399,2379507.545,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,1.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,"A,C",Arterial Highway,"Arterial Highway,Arterial Other",Divided,Div,Country
45494,3447238.0,T20160018390,ABS to receive accident,Finished,22/8/2016,17.00.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),Yes,Day,No,Cross intersection,Other injury accident,60 km/hr,No,50193.0,144.34473,-38.18245,Intersection,GEELONG,SOUTH WESTERN REGION,2442585.93,2368574.821,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,1.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,"A,B",Arterial Highway,Arterial Highway,Divided,Div,Country
45506,3447250.0,T20160018774,ABS to receive accident,Finished,27/8/2016,11.12.00,No,Collision with a fixed object,Saturday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,315092.0,144.35181,-38.11116,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2443152.344,2376492.102,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Divided,Div,Country
45581,3447325.0,T20160018012,ABS to receive accident,Finished,4/6/2016,20.00.00,Yes,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60 km/hr,No,308116.0,144.34918000000002,-38.147009999999995,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2442948.935,2372511.391,4.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,No,0.0,3.0,0.0,3.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undiv,Country
45615,3447359.0,T20160017611,ABS to receive accident,Finished,11/8/2016,20.40.00,Yes,Collision with vehicle,Thursday,RIGHT THROUGH,Yes,Dark Street lights on,Yes,T intersection,Other injury accident,70 km/hr,No,35379.0,144.35253,-38.17407,Intersection,GEELONG,SOUTH WESTERN REGION,2443263.11,2369509.789,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
45616,3447360.0,T20160017614,ABS to receive accident,Finished,11/8/2016,19.24.00,Yes,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,70 km/hr,No,307109.0,144.55157,-38.188320000000004,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2460711.749,2368027.846,3.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
45622,3447366.0,T20160017627,ABS to receive accident,Finished,10/8/2016,16.40.00,No,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,307105.0,144.31336000000002,-38.14205,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2439805.2180000003,2373039.764,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undiv,Country
